Survey,CSA,CBSA,MONCOV,CBSA,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,,5+ units rep
Date,Code,Code,,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,      Bldgs,Units,Value,Bldgs,Units,Value
 
201610,168,26980, ,Iowa City  IA ,32,32,8251,0,0,0,0,0,0,2,48,5166,19,19,5611,0,0,0,0,0,0,2,48,5166
201610,170,16620, ,Charleston  WV ,6,6,1061,1,2,265,1,4,274,1,10,628,1,1,220,0,0,0,0,0,0,0,0,0
201610,170,26580, ,Huntington-Ashland  WV-KY-OH ,19,19,3765,0,0,0,1,4,85,0,0,0,12,12,2734,0,0,0,1,4,85,0,0,0
201610,172,16740, ,Charlotte-Concord-Gastonia  NC-SC ,976,976,234265,9,18,2495,3,10,1866,23,796,87980,887,887,209896,9,18,2495,3,10,1866,21,758,84385
201610,174,16860, ,Chattanooga  TN-GA ,118,118,20187,1,2,123,0,0,0,1,11,833,80,80,12792,1,2,123,0,0,0,0,0,0
201610,174,17420, ,Cleveland  TN ,32,32,4741,3,6,320,1,3,180,0,0,0,19,19,2399,3,6,320,1,3,180,0,0,0
201610,176,16980, ,Chicago-Naperville-Elgin  IL-IN-WI ,869,869,232824,6,12,2559,20,67,12637,27,2007,188567,755,755,207340,6,12,2559,20,67,12637,23,1931,181168
201610,176,28100, ,Kankakee  IL ,2,2,508,0,0,0,0,0,0,0,0,0,2,2,508,0,0,0,0,0,0,0,0,0
201610,176,33140, ,Michigan City-La Porte  IN ,12,12,2545,0,0,0,0,0,0,0,0,0,12,12,2545,0,0,0,0,0,0,0,0,0
201610,178,17140, ,Cincinnati  OH-KY-IN ,331,331,80564,26,52,4885,2,6,896,10,109,8248,307,307,74925,26,52,4885,1,3,587,7,92,6819
201610,184,10420, ,Akron  OH ,41,41,10908,0,0,0,1,4,500,0,0,0,30,30,8866,0,0,0,1,4,500,0,0,0
201610,184,15940, ,Canton-Massillon  OH ,24,24,7501,0,0,0,1,3,154,1,6,461,20,20,7035,0,0,0,0,0,0,0,0,0
201610,184,17460, ,Cleveland-Elyria  OH ,239,239,62286,3,6,257,1,4,360,3,16,937,162,162,48471,0,0,0,1,4,360,1,5,450
201610,190,17860,C,Columbia  MO ,67,67,14586,0,0,0,0,0,0,0,0,0,67,67,14586,0,0,0,0,0,0,0,0,0
201610,192,17900,C,Columbia  SC ,338,338,63003,0,0,0,0,0,0,2,35,1975,99,99,15944,0,0,0,0,0,0,0,0,0
201610,194,12220, ,Auburn-Opelika  AL ,69,69,20872,0,0,0,0,0,0,0,0,0,28,28,8054,0,0,0,0,0,0,0,0,0
201610,194,17980, ,Columbus  GA-AL ,47,47,9462,0,0,0,0,0,0,1,20,1893,23,23,4561,0,0,0,0,0,0,0,0,0
201610,198,18140, ,Columbus  OH ,334,334,80678,1,2,232,3,12,929,23,346,32317,298,298,71909,1,2,232,3,12,929,23,346,32317
201610,204,18580, ,Corpus Christi  TX ,106,106,18006,0,0,0,0,0,0,0,0,0,11,11,1571,0,0,0,0,0,0,0,0,0
201610,206,19100, ,Dallas-Fort Worth-Arlington  TX ,2355,2355,656527,5,10,1855,3,12,1281,36,2231,183420,1784,1784,506083,2,4,766,0,0,0,27,1383,117935
201610,209,19340, ,Davenport-Moline-Rock Island  IA-IL ,28,28,7169,0,0,0,0,0,0,0,0,0,12,12,3008,0,0,0,0,0,0,0,0,0
201610,212,19380, ,Dayton  OH ,79,79,20460,0,0,0,0,0,0,3,27,4752,51,51,14321,0,0,0,0,0,0,3,27,4752
201610,212,44220, ,Springfield  OH ,8,8,2623,0,0,0,0,0,0,0,0,0,8,8,2623,0,0,0,0,0,0,0,0,0
201610,216,14500, ,Boulder  CO ,62,62,22785,0,0,0,0,0,0,2,19,4062,25,25,8029,0,0,0,0,0,0,0,0,0
201610,216,19740, ,Denver-Aurora-Lakewood  CO ,914,914,254002,6,12,2131,0,0,0,24,1686,245978,885,885,242991,5,10,1806,0,0,0,23,1681,245242
201610,216,24540, ,Greeley  CO ,125,125,33072,1,2,255,1,3,1050,2,30,2267,101,101,25398,1,2,255,0,0,0,1,24,1250
201610,218,11180, ,Ames  IA ,12,12,3869,0,0,0,0,0,0,12,138,14179,12,12,3869,0,0,0,0,0,0,12,138,14179
201610,218,19780, ,Des Moines-West Des Moines  IA ,409,409,105278,2,4,520,0,0,0,9,84,10063,396,396,101926,2,4,520,0,0,0,7,72,8723
201610,220,11460, ,Ann Arbor  MI ,17,17,4531,0,0,0,0,0,0,0,0,0,5,5,1545,0,0,0,0,0,0,0,0,0
201610,220,19820, ,Detroit-Warren-Dearborn  MI ,506,506,126804,5,10,1580,4,13,742,9,82,12043,427,427,104182,5,10,1580,2,7,425,9,82,12043
201610,220,22420, ,Flint  MI ,10,10,2216,0,0,0,0,0,0,0,0,0,10,10,2216,0,0,0,0,0,0,0,0,0
201610,220,33780, ,Monroe  MI ,1,1,175,0,0,0,0,0,0,0,0,0,1,1,175,0,0,0,0,0,0,0,0,0
201610,222,20020, ,Dothan  AL ,15,15,4401,0,0,0,0,0,0,0,0,0,14,14,4269,0,0,0,0,0,0,0,0,0
201610,232,20740, ,Eau Claire  WI ,57,57,13041,6,12,1728,2,8,720,4,113,8499,53,53,12263,6,12,1728,2,8,720,2,103,7965
201610,236,21300, ,Elmira  NY ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201610,238,21340,C,El Paso  TX ,201,201,32945,3,6,487,1,3,300,6,138,13994,8,8,837,0,0,0,0,0,0,0,0,0
201610,238,29740,C,Las Cruces  NM ,66,66,13546,0,0,0,0,0,0,0,0,0,17,17,4264,0,0,0,0,0,0,0,0,0
201610,240,21500, ,Erie  PA ,6,6,1532,1,2,150,0,0,0,0,0,0,5,5,1275,1,2,150,0,0,0,0,0,0
201610,244,22020, ,Fargo  ND-MN ,149,149,34002,0,0,0,0,0,0,6,288,23485,146,146,33272,0,0,0,0,0,0,6,288,23485
201610,246,22180,C,Fayetteville  NC ,59,59,10743,1,2,214,0,0,0,0,0,0,58,58,10431,1,2,214,0,0,0,0,0,0
201610,258,23060, ,Fort Wayne  IN ,77,77,20502,0,0,0,0,0,0,1,10,490,77,77,20502,0,0,0,0,0,0,1,10,490
201610,260,23420,C,Fresno  CA ,171,171,48354,1,2,42,2,8,798,1,5,668,89,89,27097,1,2,42,2,8,798,0,0,0
201610,260,31460, ,Madera  CA ,17,17,3298,0,0,0,0,0,0,0,0,0,17,17,3298,0,0,0,0,0,0,0,0,0
201610,264,23540, ,Gainesville  FL ,40,40,5959,0,0,0,0,0,0,2,21,1287,34,34,5281,0,0,0,0,0,0,0,0,0
201610,266,24340, ,Grand Rapids-Wyoming  MI ,141,141,38464,2,4,416,1,3,480,22,459,41330,107,107,32293,0,0,0,1,3,480,17,376,36423
201610,266,34740, ,Muskegon  MI ,3,3,349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201610,267,24580, ,Green Bay  WI ,71,71,17818,0,0,0,0,0,0,2,21,1392,52,52,14478,0,0,0,0,0,0,1,16,850
201610,268,15500, ,Burlington  NC ,52,52,8195,0,0,0,0,0,0,0,0,0,52,52,8195,0,0,0,0,0,0,0,0,0
201610,268,24660,C,Greensboro-High Point  NC ,142,142,33828,0,0,0,0,0,0,3,41,4984,70,70,20578,0,0,0,0,0,0,0,0,0
201610,268,49180, ,Winston-Salem  NC ,66,66,11783,0,0,0,0,0,0,1,6,264,57,57,9657,0,0,0,0,0,0,0,0,0
201610,273,24860, ,Greenville-Anderson-Mauldin  SC ,335,335,81332,0,0,0,0,0,0,1,14,1368,325,325,79510,0,0,0,0,0,0,0,0,0
201610,273,43900, ,Spartanburg  SC ,150,150,24906,0,0,0,0,0,0,0,0,0,150,150,24906,0,0,0,0,0,0,0,0,0
201610,274,24780, ,Greenville  NC ,37,37,5369,0,0,0,0,0,0,0,0,0,37,37,5369,0,0,0,0,0,0,0,0,0
201610,276,23900,C,Gettysburg  PA ,34,34,6425,0,0,0,0,0,0,0,0,0,34,34,6425,0,0,0,0,0,0,0,0,0
201610,276,25420,C,Harrisburg-Carlisle  PA ,100,100,19988,0,0,0,0,0,0,2,25,1111,79,79,15432,0,0,0,0,0,0,1,20,860
201610,276,30140, ,Lebanon  PA ,15,15,1510,0,0,0,0,0,0,0,0,0,15,15,1510,0,0,0,0,0,0,0,0,0
201610,276,49620, ,York-Hanover  PA ,10,10,1778,1,2,392,0,0,0,0,0,0,9,9,1688,1,2,392,0,0,0,0,0,0
201610,277,25500,C,Harrisonburg  VA ,34,34,6727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201610,277,44420, ,Staunton-Waynesboro  VA ,16,16,2436,0,0,0,2,8,720,0,0,0,16,16,2436,0,0,0,2,8,720,0,0,0
201610,278,25540,C,Hartford-West Hartford-East Hartford  CT ,121,121,21079,4,8,883,3,12,1345,7,66,6707,104,104,17847,4,8,883,3,12,1345,5,56,5850
201610,278,35980, ,Norwich-New London  CT ,13,13,2741,0,0,0,0,0,0,0,0,0,8,8,1938,0,0,0,0,0,0,0,0,0
201610,280,25860, ,Hickory-Lenoir-Morganton  NC ,1,1,153,0,0,0,0,0,0,1,8,446,0,0,0,0,0,0,0,0,0,0,0,0
201610,284,26300, ,Hot Springs  AR ,3,3,899,0,0,0,0,0,0,0,0,0,3,3,899,0,0,0,0,0,0,0,0,0
201610,288,26420, ,Houston-The Woodlands-Sugar Land  TX ,2917,2917,539116,2,4,355,4,12,84,23,803,99901,2111,2111,436599,2,4,355,4,12,84,20,781,98655
201610,290,19460, ,Decatur  AL ,16,16,2907,0,0,0,0,0,0,0,0,0,16,16,2907,0,0,0,0,0,0,0,0,0
201610,290,26620,C,Huntsville  AL ,136,136,19129,0,0,0,0,0,0,1,36,350,136,136,19129,0,0,0,0,0,0,1,36,350
201610,292,26820, ,Idaho Falls  ID ,74,74,11218,0,0,0,0,0,0,0,0,0,74,74,11218,0,0,0,0,0,0,0,0,0
201610,294,18020, ,Columbus  IN ,24,24,6144,0,0,0,0,0,0,0,0,0,24,24,6144,0,0,0,0,0,0,0,0,0
201610,294,26900, ,Indianapolis-Carmel-Anderson  IN ,441,441,120324,4,8,420,3,10,1487,13,435,43207,433,433,118994,4,8,420,3,10,1487,13,435,43207
201610,294,34620, ,Muncie  IN ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201610,296,27060, ,Ithaca  NY ,2,2,488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201610,297,27180, ,Jackson  TN ,17,17,2889,0,0,0,0,0,0,0,0,0,17,17,2889,0,0,0,0,0,0,0,0,0
201610,298,27140, ,Jackson  MS ,132,132,30358,0,0,0,0,0,0,0,0,0,100,100,21905,0,0,0,0,0,0,0,0,0
201610,300,27260,C,Jacksonville  FL ,584,584,137140,5,10,1068,1,4,857,26,780,79766,558,558,129213,5,10,1068,1,4,857,26,780,79766
201610,304,27740, ,Johnson City  TN ,13,13,1758,0,0,0,0,0,0,0,0,0,13,13,1758,0,0,0,0,0,0,0,0,0
201610,304,28700, ,Kingsport-Bristol-Bristol  TN-VA ,2,2,378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201610,306,27780, ,Johnstown  PA ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201610,308,27860, ,Jonesboro  AR ,85,85,10624,5,10,725,1,3,188,0,0,0,81,81,10129,5,10,725,1,3,188,0,0,0
201610,309,27900, ,Joplin  MO ,8,8,996,0,0,0,0,0,0,0,0,0,8,8,996,0,0,0,0,0,0,0,0,0
201610,310,12980, ,Battle Creek  MI ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201610,310,28020, ,Kalamazoo-Portage  MI ,9,9,2826,0,0,0,0,0,0,0,0,0,9,9,2826,0,0,0,0,0,0,0,0,0
201610,312,28140, ,Kansas City  MO-KS ,477,477,117533,4,8,772,12,47,6112,5,120,14330,380,380,87596,4,8,772,11,44,5705,3,83,10914
201610,312,29940, ,Lawrence  KS ,39,39,6127,0,0,0,0,0,0,0,0,0,39,39,6127,0,0,0,0,0,0,0,0,0
201610,312,41140, ,St. Joseph  MO-KS ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201610,314,28940, ,Knoxville  TN ,239,239,47782,0,0,0,0,0,0,1,138,23500,131,131,28748,0,0,0,0,0,0,1,138,23500
201610,316,29020, ,Kokomo  IN ,15,15,1849,0,0,0,0,0,0,0,0,0,15,15,1849,0,0,0,0,0,0,0,0,0
201610,318,29180, ,Lafayette  LA ,139,139,27533,0,0,0,0,0,0,5,100,10538,95,95,20767,0,0,0,0,0,0,5,100,10538
201610,320,29200, ,Lafayette-West Lafayette  IN ,47,47,10837,2,4,720,0,0,0,0,0,0,41,41,10088,0,0,0,0,0,0,0,0,0
201610,324,29340, ,Lake Charles  LA ,75,75,14491,5,10,630,0,0,0,0,0,0,43,43,7710,5,10,630,0,0,0,0,0,0
201610,330,29620, ,Lansing-East Lansing  MI ,23,23,5130,0,0,0,0,0,0,1,7,463,19,19,4653,0,0,0,0,0,0,0,0,0
201610,332,29420, ,Lake Havasu City-Kingman  AZ ,51,51,10644,1,2,263,0,0,0,0,0,0,51,51,10644,1,2,263,0,0,0,0,0,0
201610,332,29820,C,Las Vegas-Henderson-Paradise  NV ,653,653,123253,0,0,0,0,0,0,10,80,6150,653,653,123253,0,0,0,0,0,0,10,80,6150
201610,336,30460,C,Lexington-Fayette  KY ,108,108,21266,2,4,505,0,0,0,9,112,7181,48,48,10286,1,2,300,0,0,0,8,64,4432
201610,338,30620, ,Lima  OH ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201610,339,30700, ,Lincoln  NE ,94,94,20151,0,0,0,0,0,0,5,200,21099,2,2,699,0,0,0,0,0,0,0,0,0
201610,340,30780, ,Little Rock-North Little Rock-Conway  AR ,126,126,23529,6,12,1395,0,0,0,1,8,558,87,87,18111,6,12,1395,0,0,0,0,0,0
201610,340,38220, ,Pine Bluff  AR ,1,1,61,0,0,0,0,0,0,0,0,0,1,1,61,0,0,0,0,0,0,0,0,0
201610,346,30980, ,Longview  TX ,11,11,1520,0,0,0,0,0,0,0,0,0,11,11,1520,0,0,0,0,0,0,0,0,0
201610,348,31080,C,Los Angeles-Long Beach-Anaheim  CA ,662,662,244504,40,80,16208,16,56,11760,52,1652,310390,557,557,203163,39,78,15541,16,56,11760,40,1330,268819
201610,348,37100, ,Oxnard-Thousand Oaks-Ventura  CA ,8,8,1995,0,0,0,1,3,476,2,43,5074,0,0,0,0,0,0,0,0,0,0,0,0
201610,348,40140, ,Riverside-San Bernardino-Ontario  CA ,616,616,153517,0,0,0,2,7,803,6,184,24594,536,536,138117,0,0,0,2,7,803,4,173,23829
201610,350,21060, ,Elizabethtown-Fort Knox  KY ,23,23,3672,0,0,0,0,0,0,8,64,3806,23,23,3672,0,0,0,0,0,0,8,64,3806
201610,350,31140, ,Louisville-Jefferson County  KY-IN ,227,227,54568,2,4,421,1,3,301,14,122,14214,163,163,40419,2,4,421,1,3,301,14,122,14214
201610,352,31180, ,Lubbock  TX ,84,84,21219,3,6,583,1,3,225,4,61,4161,3,3,658,0,0,0,0,0,0,0,0,0
201610,356,31420, ,Macon-Bibb County  GA ,20,20,5085,0,0,0,0,0,0,0,0,0,20,20,5085,0,0,0,0,0,0,0,0,0
201610,356,47580, ,Warner Robins  GA ,70,70,13745,0,0,0,0,0,0,0,0,0,69,69,13667,0,0,0,0,0,0,0,0,0
201610,357,27500, ,Janesville-Beloit  WI ,12,12,2950,0,0,0,0,0,0,0,0,0,12,12,2950,0,0,0,0,0,0,0,0,0
201610,357,31540, ,Madison  WI ,121,121,38341,3,6,1028,2,6,772,7,266,34325,71,71,23466,1,2,300,0,0,0,1,16,2500
201610,358,31740, ,Manhattan  KS ,15,15,3652,1,2,350,0,0,0,0,0,0,15,15,3652,1,2,350,0,0,0,0,0,0
201610,359,31860, ,Mankato-North Mankato  MN ,9,9,1630,1,2,180,2,8,637,1,49,3824,0,0,0,0,0,0,0,0,0,0,0,0
201610,365,32580,C,McAllen-Edinburg-Mission  TX ,186,186,32769,3,6,380,1,4,103,0,0,0,171,171,29604,3,6,380,1,4,103,0,0,0
201610,366,32780, ,Medford  OR ,63,63,16618,0,0,0,0,0,0,0,0,0,63,63,16618,0,0,0,0,0,0,0,0,0
201610,368,32820, ,Memphis  TN-MS-AR ,249,249,50104,0,0,0,0,0,0,2,233,19577,212,212,43158,0,0,0,0,0,0,2,233,19577
201610,370,33100, ,Miami-Fort Lauderdale-West Palm Beach  FL ,543,543,155717,6,12,2488,2,7,1726,21,1772,303805,324,324,82858,5,10,1940,1,4,1212,11,1584,270203
201610,370,38940, ,Port St. Lucie  FL ,79,79,19064,3,6,894,0,0,0,0,0,0,79,79,19064,3,6,894,0,0,0,0,0,0
201610,370,42680, ,Sebastian-Vero Beach  FL ,61,61,22839,0,0,0,0,0,0,0,0,0,61,61,22839,0,0,0,0,0,0,0,0,0
201610,372,33260, ,Midland  TX ,53,53,10374,0,0,0,0,0,0,0,0,0,53,53,10374,0,0,0,0,0,0,0,0,0
201610,372,36220,C,Odessa  TX ,39,39,8320,0,0,0,0,0,0,1,11,856,0,0,0,0,0,0,0,0,0,0,0,0
201610,376,33340,C,Milwaukee-Waukesha-West Allis  WI ,113,113,43178,2,4,675,0,0,0,22,280,34829,88,88,33775,1,2,425,0,0,0,20,260,32950
201610,376,39540, ,Racine  WI ,16,16,4472,0,0,0,0,0,0,0,0,0,7,7,1875,0,0,0,0,0,0,0,0,0
201610,378,33460, ,Minneapolis-St. Paul-Bloomington  MN-WI ,684,684,217258,3,6,1049,3,10,1473,12,827,115493,612,612,191480,3,6,1049,1,3,786,11,778,105966
201610,378,41060, ,St. Cloud  MN ,1,1,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201610,380,19300, ,Daphne-Fairhope-Foley  AL ,118,118,20738,0,0,0,2,6,615,1,18,1507,85,85,16019,0,0,0,2,6,615,0,0,0
201610,380,33660, ,Mobile  AL ,46,46,9764,0,0,0,0,0,0,0,0,0,45,45,9691,0,0,0,0,0,0,0,0,0
201610,382,32900, ,Merced  CA ,19,19,5317,0,0,0,0,0,0,0,0,0,19,19,5317,0,0,0,0,0,0,0,0,0
201610,382,33700, ,Modesto  CA ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201610,384,33740, ,Monroe  LA ,39,39,8357,0,0,0,1,4,629,1,5,579,0,0,0,0,0,0,0,0,0,0,0,0
201610,390,34060, ,Morgantown  WV ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201610,396,34820, ,Myrtle Beach-Conway-North Myrtle Beach  SC-NC ,402,402,71460,2,4,263,0,0,0,1,5,312,78,78,16041,0,0,0,0,0,0,0,0,0
201610,400,34980, ,Nashville-Davidson--Murfreesboro--Franklin  TN ,959,959,240433,4,8,564,0,0,0,6,104,6974,900,900,228253,3,6,398,0,0,0,4,58,2930
201610,406,25220, ,Hammond  LA ,42,42,5954,1,2,150,0,0,0,0,0,0,38,38,5366,0,0,0,0,0,0,0,0,0
201610,406,35380, ,New Orleans-Metairie  LA ,166,166,41669,1,2,221,0,0,0,1,24,2981,117,117,31013,0,0,0,0,0,0,0,0,0
201610,408,10900, ,Allentown-Bethlehem-Easton  PA-NJ ,32,32,6625,0,0,0,0,0,0,2,12,1085,12,12,1994,0,0,0,0,0,0,0,0,0
201610,408,14860,C,Bridgeport-Stamford-Norwalk  CT ,69,69,44093,2,4,649,1,3,429,1,15,3513,35,35,17297,2,4,649,1,3,429,1,15,3513
201610,408,20700, ,East Stroudsburg  PA ,21,21,3643,0,0,0,0,0,0,0,0,0,21,21,3643,0,0,0,0,0,0,0,0,0
201610,408,28740, ,Kingston  NY ,6,6,1664,0,0,0,0,0,0,1,5,1220,4,4,1047,0,0,0,0,0,0,0,0,0
201610,408,35300, ,New Haven-Milford  CT ,29,29,4309,0,0,0,1,4,225,3,106,10938,23,23,3245,0,0,0,1,4,225,2,94,10199
201610,408,35620, ,New York-Newark-Jersey City  NY-NJ-PA ,884,884,278352,59,118,14230,21,69,8677,84,1488,167730,657,657,219841,48,96,12269,17,56,6711,59,1312,156874
201610,408,45940,C,Trenton  NJ ,8,8,2214,0,0,0,0,0,0,1,5,336,7,7,2041,0,0,0,0,0,0,0,0,0
201610,412,35840,C,North Port-Sarasota-Bradenton  FL ,517,517,131661,0,0,0,11,40,7744,2,12,1903,514,514,130487,0,0,0,11,40,7744,2,12,1903
201610,412,39460, ,Punta Gorda  FL ,68,68,15396,1,2,274,0,0,0,1,7,708,0,0,0,0,0,0,0,0,0,0,0,0
201610,416,36420,C,Oklahoma City  OK ,400,400,89365,16,32,4349,2,8,1045,1,60,6300,368,368,82556,14,28,3994,2,8,1045,1,60,6300
201610,420,36540, ,Omaha-Council Bluffs  NE-IA ,219,219,46583,0,0,0,0,0,0,8,168,10652,208,208,44010,0,0,0,0,0,0,8,168,10652
201610,422,19660, ,Deltona-Daytona Beach-Ormond Beach  FL ,98,98,28664,0,0,0,0,0,0,11,370,28650,67,67,19415,0,0,0,0,0,0,10,360,27800
201610,422,36740, ,Orlando-Kissimmee-Sanford  FL ,1030,1030,293530,3,6,746,4,12,1745,3,130,13637,843,843,240965,3,6,746,4,12,1745,3,130,13637
201610,422,45540, ,The Villages  FL ,46,46,12996,0,0,0,0,0,0,0,0,0,46,46,12996,0,0,0,0,0,0,0,0,0
201610,425,37620, ,Parkersburg-Vienna  WV ,8,8,1072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201610,426,37860,C,Pensacola-Ferry Pass-Brent  FL ,197,197,36447,0,0,0,0,0,0,0,0,0,197,197,36447,0,0,0,0,0,0,0,0,0
201610,427,37900, ,Peoria  IL ,3,3,732,0,0,0,0,0,0,0,0,0,3,3,732,0,0,0,0,0,0,0,0,0
201610,428,12100,C,Atlantic City-Hammonton  NJ ,30,30,7321,0,0,0,2,8,515,2,48,2610,24,24,6752,0,0,0,2,8,515,1,38,1117
201610,428,20100,C,Dover  DE ,81,81,13643,0,0,0,0,0,0,3,60,8121,79,79,13372,0,0,0,0,0,0,3,60,8121
201610,428,36140,C,Ocean City  NJ ,49,49,18890,8,16,2642,0,0,0,0,0,0,46,46,17214,8,16,2642,0,0,0,0,0,0
201610,428,37980,C,Philadelphia-Camden-Wilmington  PA-NJ-DE-MD ,538,538,99500,9,18,12043,4,14,1689,22,554,38319,313,313,65096,9,18,12043,3,11,1206,14,495,33826
201610,428,39740, ,Reading  PA ,2,2,225,0,0,0,0,0,0,0,0,0,2,2,225,0,0,0,0,0,0,0,0,0
201610,428,47220,C,Vineland-Bridgeton  NJ ,14,14,1459,0,0,0,0,0,0,1,5,666,0,0,0,0,0,0,0,0,0,0,0,0
201610,430,38300, ,Pittsburgh  PA ,98,98,29138,3,6,769,0,0,0,1,35,2870,58,58,18813,2,4,523,0,0,0,0,0,0
201610,430,48260, ,Weirton-Steubenville  WV-OH ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201610,438,30340, ,Lewiston-Auburn  ME ,6,6,760,0,0,0,0,0,0,0,0,0,6,6,760,0,0,0,0,0,0,0,0,0
201610,438,38860, ,Portland-South Portland  ME ,99,99,25018,3,6,622,1,3,333,0,0,0,43,43,11901,2,4,355,0,0,0,0,0,0
201610,440,10540, ,Albany  OR ,24,24,5610,0,0,0,0,0,0,1,5,419,19,19,4658,0,0,0,0,0,0,0,0,0
201610,440,18700, ,Corvallis  OR ,5,5,1854,0,0,0,0,0,0,0,0,0,5,5,1854,0,0,0,0,0,0,0,0,0
201610,440,31020, ,Longview  WA ,10,10,2080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201610,440,38900, ,Portland-Vancouver-Hillsboro  OR-WA ,580,580,165724,8,16,2483,1,3,211,24,562,57569,436,436,123024,7,14,2200,1,3,211,19,501,51263
201610,440,41420, ,Salem  OR ,32,32,8651,1,2,390,0,0,0,0,0,0,32,32,8651,1,2,390,0,0,0,0,0,0
201610,444,39380,C,Pueblo  CO ,21,21,3359,0,0,0,0,0,0,0,0,0,21,21,3359,0,0,0,0,0,0,0,0,0
201610,450,20500,C,Durham-Chapel Hill  NC ,228,228,46467,1,2,250,0,0,0,4,108,6853,71,71,16533,1,2,250,0,0,0,0,0,0
201610,450,39580,C,Raleigh  NC ,799,799,173024,0,0,0,0,0,0,4,217,20407,726,726,158169,0,0,0,0,0,0,3,212,20006
201610,452,39660, ,Rapid City  SD ,40,40,6364,0,0,0,0,0,0,0,0,0,40,40,6364,0,0,0,0,0,0,0,0,0
201610,454,39820, ,Redding  CA ,8,8,1914,0,0,0,0,0,0,0,0,0,8,8,1914,0,0,0,0,0,0,0,0,0
201610,456,16180,C,Carson City  NV ,8,8,2189,0,0,0,0,0,0,0,0,0,8,8,2189,0,0,0,0,0,0,0,0,0
201610,456,39900,C,Reno  NV ,171,171,43668,0,0,0,0,0,0,5,84,9203,22,22,7938,0,0,0,0,0,0,0,0,0
201610,462,40340, ,Rochester  MN ,27,27,6415,0,0,0,0,0,0,0,0,0,27,27,6415,0,0,0,0,0,0,0,0,0
201610,464,40380, ,Rochester  NY ,118,118,30852,1,2,114,4,16,1696,3,15,2100,99,99,27619,0,0,0,4,16,1696,2,10,1060
201610,466,40420, ,Rockford  IL ,15,15,3566,0,0,0,0,0,0,0,0,0,15,15,3566,0,0,0,0,0,0,0,0,0
201610,470,40660, ,Rome  GA ,7,7,1902,0,0,0,0,0,0,0,0,0,7,7,1902,0,0,0,0,0,0,0,0,0
201610,472,40900,C,Sacramento--Roseville--Arden-Arcade  CA ,523,523,165707,10,20,3233,0,0,0,0,0,0,519,519,164461,10,20,3233,0,0,0,0,0,0
201610,474,13020, ,Bay City  MI ,1,1,218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201610,474,33220, ,Midland  MI ,3,3,448,0,0,0,0,0,0,0,0,0,3,3,448,0,0,0,0,0,0,0,0,0
201610,474,40980, ,Saginaw  MI ,3,3,640,1,2,180,1,3,142,0,0,0,3,3,640,1,2,180,1,3,142,0,0,0
201610,476,41180, ,St. Louis  MO-IL ,428,428,115788,2,4,520,0,0,0,9,162,17817,269,269,67553,2,4,520,0,0,0,3,36,4557
201610,482,36260, ,Ogden-Clearfield  UT ,169,169,45723,0,0,0,5,18,2504,5,62,7685,127,127,32397,0,0,0,3,12,1663,3,52,6114
201610,482,39340, ,Provo-Orem  UT ,327,327,88612,0,0,0,2,8,1387,18,149,14391,320,320,86539,0,0,0,2,8,1387,18,149,14391
201610,482,41620, ,Salt Lake City  UT ,366,366,88677,2,4,650,1,3,444,16,1029,122530,229,229,52535,2,4,650,0,0,0,12,941,113829
201610,488,41860,C,San Francisco-Oakland-Hayward  CA ,507,507,207354,3,6,2797,8,28,7657,23,858,257244,405,405,166814,3,6,2797,7,25,7016,11,636,222858
201610,488,41940,C,San Jose-Sunnyvale-Santa Clara  CA ,121,121,42543,1,2,416,6,19,4339,8,686,131725,101,101,35252,1,2,416,6,19,4339,7,664,128104
